Facility Id,FRS Id,Facility Name,City,State,Zip Code,Address,County,Latitude,Longitude,Primary NAICS Code,Industry Type (subparts),Industry Type (sectors),Total reported direct emissions,CO2 emissions (non-biogenic) ,Methane (CH4) emissions ,Nitrous Oxide (N2O) emissions ,HFC emissions,PFC emissions,SF6 emissions ,NF3 emissions,Other Fully Fluorinated GHG emissions,HFE emissions,Very Short-lived Compounds emissions,Other GHGs (metric tons CO2e),Biogenic CO2 emissions (metric tons),Stationary Combustion,Electricity Generation,Adipic Acid Production,Aluminum Production,Ammonia Manufacturing,Cement Production,Electronics Manufacture,Ferroalloy Production,Fluorinated GHG Production,Glass Production,HCFC–22 Production from HFC–23 Destruction,Hydrogen Production,Iron and Steel Production,Lead Production,Lime Production,Magnesium Production,Miscellaneous Use of Carbonates,Nitric Acid Production,Petroleum and Natural Gas Systems – Offshore Production,Petroleum and Natural Gas Systems – Processing,Petroleum and Natural Gas Systems – Transmission/Compression,Petroleum and Natural Gas Systems – Underground Storage,Petroleum and Natural Gas Systems – LNG Storage,Petroleum and Natural Gas Systems – LNG Import/Export,Petrochemical Production,Petroleum Refining,Phosphoric Acid Production,Pulp and Paper Manufacturing,Silicon Carbide Production,Soda Ash Manufacturing,Titanium Dioxide Production,Underground Coal Mines,Zinc Production,Municipal Landfills,Industrial Wastewater Treatment,Manufacture of Electric Transmission and Distribution Equipment,Industrial Waste Landfills,Is some CO2 collected on-site and used to manufacture other products and therefore not emitted from the affected manufacturing process unit(s)? (as reported under Subpart G or S),"Is some CO2 reported as emissions from the affected manufacturing process unit(s) under Subpart AA, G or P collected and transferred off-site or injected (as reported under Subpart PP)?",Does the facility employ continuous emissions monitoring? ,
1001119,110000488847,Coyote Springs,BOARDMAN,OR,97818,200 ULLMAN BLVD,Morrow,45.85,-119.67,221112,"C,D",Power Plants,1576674.128,1575070.2,729,874.928,,,,,,,,,,19320.028,1557354.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1007104,110034242077,Coyanosa Gas Plant,Coyanosa,TX,79730,4259 Mobil Road,PECOS COUNTY,31.19,-102.99,211130,"C,W-PROC",Petroleum and Natural Gas Systems,14146.516,13919.2,222.25,5.066,,,,,,,,,,8182.62,,,,,,,,,,,,,,,,,,,5963.896,,,,,,,,,,,,,,,,,,N,N,N,
1001008,110041086393,Craig,CRAIG,CO,81626,2101 S RANNEY,Moffat,40.46,-107.59,221112,"C,D",Power Plants,5306620.824,5265019,15217.5,26384.324,,,,,,,,,,1,5306619.824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,Y,
1007732,110001482949,Craven County Wood Energy,New Bern,NC,28562,201 Executive Parkway,CRAVEN COUNTY,35.13,-77.17,221117,D,Power Plants,7362.986,156.5,1676.5,5529.986,,,,,,,,,467803,,7362.986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,Y,
1001384,110040957364,Crete Energy Park,CRETE,IL,60417,25400 HARTMAN DRIVE,Will,41.43,-87.62,221112,"C,D",Power Plants,40226.5,40185.4,18.75,22.35,,,,,,,,,,86.7,40139.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1013598,110043333372,Cricket Valley Energy Center,DOVER PLAINS,NY,12522,2241 Route 22,DUTCHESS COUNTY,41.68,-73.58,221112,"C,D",Power Plants,1968351.6,1966366.3,912.5,1072.8,,,,,,,,,,17.4,1968334.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1009669,110055517481,Crisp County Landfill,Cordele,GA,31015,3354 South Hwy 41,CRISP COUNTY,31.96,-83.78,562212,HH,Waste,54702,,54702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54702,,,,N,N,N,
1013317,110000338652,Croda Inc,New Castle,DE,19720,315 Cherry Lane,NEW CASTLE COUNTY,39.69,-75.54,325613,C,Chemicals,25940.06,25798.2,46.5,95.36,,,,,,,,,22199.6,25940.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1013071,110071162265,Crooked Creek Mine,Indiana,PA,15701,1875 Creekside Road,INDIANA COUNTY,40.66,-79.25,212115,FF,Other,88242.5,,88242.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88242.5,,,,,,N,N,N,
1001427,110000499764,Cross,PINEVILLE,SC,29468,553 CROSS STATION ROAD,Berkeley,33.37,-80.11,221112,D,Power Plants,8508885.608,8443995.3,23730.25,41160.058,,,,,,,,,,,8508885.608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,Y,
1000152,110071159614,Crossroads Energy Center (CPU),CLARKSDALE,MS,38614,240 HICKS ST,Coahoma,34.18,-90.56,221112,D,Power Plants,138305.536,138164.7,64.25,76.586,,,,,,,,,,,138305.536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1006130,110071161001,Cromwell,Cromwell,CT,06416,252 Shunpike Road,MIDDLESEX COUNTY,41.63,-72.68,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,67979.902,65636.7,2306.25,36.952,,,,,,,,,,65701.952,,,,,,,,,,,,,,,,,,,,2277.95,,,,,,,,,,,,,,,,,N,N,N,
1010845,110071160115,Croton Landfill,Croton-on-Hudson,NY,10520,1 Half Moon Bay Drive (Croton Point Park),WESTCHESTER COUNTY,41.20,-73.89,562212,"C,HH",Waste,24690.55,8.8,24681.75,,,,,,,,,,,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24681.75,,,,N,N,N,
1004863,110043810515,Crow Wing County MMSW Landfill,Brainerd,MN,56401,15728 State Highway 210,CROW WING COUNTY,46.43,-94.07,562212,"C,HH",Waste,19777,38.5,19738.5,,,,,,,,,,,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19738.5,,,,N,N,N,
1014631,110071397412,Crusoe Energy Systems - Crosby Chase CTB,Mandaree,ND,58757,,MCKENZIE COUNTY,47.84,-102.70,518210,C,Other,41464.144,41421.4,19.5,23.244,,,,,,,,,,41464.144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1014632,110071397413,Crusoe Energy Systems - Kraken CDP,Fairview,MT,59211,,RICHLAND COUNTY,47.93,-104.14,518210,C,Other,22914.564,22891,10.75,12.814,,,,,,,,,,22914.564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1014330,110071232148,"Crusoe Energy Systems, Inc. - Eagle 4-9",Denver,CO,80202,"1641 California Street, Suite 400",DENVER COUNTY,39.75,-104.99,518210,C,Other,3439.888,3436.6,1.5,1.788,,,,,,,,,,3439.888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1014530,110071232148,"Crusoe Energy Systems, Inc. - Oxbow",Denver,CO,80202,"1641 California Street, Suite 400",DENVER COUNTY,39.75,-104.99,518210,C,Other,25760.004,25733.7,12,14.304,,,,,,,,,,25760.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1014838,110071232148,"Crusoe Energy Systems, Inc. - Snapper",Denver,CO,80202,1641 California Street,DENVER COUNTY,39.75,-104.99,518210,C,Other,64435.008,64368.7,30.25,36.058,,,,,,,,,,64435.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1014567,110071232148,"Crusoe Energy Systems, Inc. - Surprise S4",Denver,CO,80202,"1641 California Street, Suite 400",DENVER COUNTY,39.75,-104.99,518210,C,Other,25077.456,25051.7,11.75,14.006,,,,,,,,,,25077.456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1001487,110017431215,Crystal River Power Plant,CRYSTAL RIVER,FL,34428,15760 WEST POWERLINE ST,Citrus,28.96,-82.70,221112,"C,D,TT","Power Plants,Waste",8392686.334,8344949,25563.75,22173.584,,,,,,,,,,105.7,8380458.134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12122.5,N,N,Y,
1000563,110061155707,Culbertson Station,Culbertson,MT,59218,5419 Road 1016,Roosevelt,48.21,-104.39,221112,D,Power Plants,137956.588,137816.3,64,76.288,,,,,,,,,,,137956.588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1007382,110043810524,Cullman Environmental,Cullman,AL,35057,2805 AL Highway 69 S,CULLMAN COUNTY,34.02,-86.90,562212,HH,Waste,77008,,77008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77008,,,,N,N,N,
1007639,110000493127,Cumberland,CUMBERLAND CITY,TN,37050,815 CUMBERLAND CITY RD,Stewart,36.39,-87.65,221112,"C,D",Power Plants,9455486.083,9379808.9,27678.025,47999.158,,,,,,,,,,17179.221,9438306.862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,Y,
1006939,110023772229,Cumberland Energy Center,MILLVILLE,NJ,08332,4001 EAST MAIN ST,Cumberland,39.38,-74.97,221112,"C,D",Power Plants,36948.01,36909.9,17.25,20.86,,,,,,,,,,69.3,36878.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1007736,110043970370,Cummings Road Landfill,Eureka,CA,95503,5775 Cummings Road,HUMBOLDT COUNTY,40.76,-124.09,562212,HH,Waste,16592.75,,16592.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16592.75,,,,N,N,N,
1000755,110071161667,Cunningham,HOBBS,NM,88240,13M W OF HOBBS ON HWY 62/180,Lea,32.71,-103.35,221112,"C,D",Power Plants,866328.288,865448.2,401.5,478.588,,,,,,,,,,14.2,866314.088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1013634,110071232232,Cureton - Front Range Gas Plant,Keensburg,CO,80643,,WELD COUNTY,40.13,-104.59,211130,"C,W-PROC",Petroleum and Natural Gas Systems,32806.53,31948.9,839.75,17.88,,,,,,,,,,31385.532,,,,,,,,,,,,,,,,,,,1420.998,,,,,,,,,,,,,,,,,,N,N,N,
1006151,110071159259,Cunningham Underground Storage & Compressor Station,Pratt,KS,67035,20307 NE 150th Avenue,KINGMAN COUNTY,37.68,-98.46,486210,"C,W-UNSTG",Petroleum and Natural Gas Systems,29880.708,10041.2,19833.25,6.258,,,,,,,,,,8978.312,,,,,,,,,,,,,,,,,,,,,20902.396,,,,,,,,,,,,,,,,N,N,N,
1000436,110017841601,Currant Creek Power Project,MONA,UT,84645,2096 WEST 300 NORTH,Juab,39.82,-111.89,221112,"C,D",Power Plants,1147966.596,1146801,531.75,633.846,,,,,,,,,,6325.776,1141640.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1001472,110070835005,Curtis H. Stanton Energy Center,ORLANDO,FL,32831,5100 S ALAFAYA TRAIL,Orange,28.48,-81.17,221112,D,Power Plants,3921348.42,3897068.4,8973.25,15306.77,,,,,,,,,15491.5,,3921348.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,Y,
1010141,110070550479,Cypress Semiconductor,AUSTIN,TX,78741,5204 EAST BEN WHITE BLVD,TRAVIS COUNTY,30.21,-97.72,334413,"C,I",Other,74831.49378,97.9,,9197.77,9710.836,34475.64773,6771.6,14534,,43.74,0.000054,,,97.9,,,,,,74733.59378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1003214,,Custer Compressor Station,Arapaho,OK,73620,22257 HIghway 33,,35.64,-99.02,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,11576.718,8247.2,3324.75,4.768,,,,,,,,,,8252.168,,,,,,,,,,,,,,,,,,,,3324.55,,,,,,,,,,,,,,,,,N,N,N,
1011456,110000354063,Cytec Engineered Materials Inc.,Piedmont,SC,29673,7139 Augusta Road,GREENVILLE COUNTY,34.74,-82.39,335991,C,Other,33632.324,33597.8,15.75,18.774,,,,,,,,,,33632.324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1001066,110070834870,D B Wilson,Island,KY,42350,State Highway 85,Ohio,37.45,-87.08,221112,"C,D",Power Plants,3222613.2,3196843.4,9424.5,16345.3,,,,,,,,,,0,3222613.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,Y,
1006862,110071159202,D G Hunter,Alexandria,LA,71301,1011 North Third Street,RAPIDES PARISH,31.32,-92.46,221112,C,Power Plants,56862.036,56803.4,26.75,31.886,,,,,,,,,,56862.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1007754,110007271781,DAFTER SANITARY LANDFILL INC,DAFTER,MI,49724,3962 WEST 12 MILE ROAD,CHIPPEWA COUNTY,46.34,-84.44,562212,"C,HH",Waste,39115.5,8.5,39107,,,,,,,,,,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39107,,,,N,N,N,
1005062,110045447469,DAIKIN AMERICA INC.,DECATUR,AL,35601,905 STATE DOCKS ROAD,MORGAN COUNTY,34.63,-87.04,325211,"C,L,O,OO","Chemicals,Industrial Gas Suppliers",625970.8067,33445.8,15.75,18.774,22105.7672,567936.44,,,,2433.1455,15.13,,,33480.324,,,,,,,,589653.2635,,2837.2192,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1002033,110016953224,DAK AMERICAS LLC,MONCKS CORNER,SC,29461,3350 CYPRESS GARDENS ROAD,BERKELEY COUNTY,33.06,-79.94,325211,C,Other,28705.64,28675.5,13.75,16.39,,,,,,,,,,28705.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1002585,110006692070,"DAKOTA ETHANOL, LLC",WENTWORTH,SD,57075,46269 SD HWY 34,LAKE COUNTY,43.98,-96.95,325193,C,Other,103283.512,103177.2,48.5,57.812,,,,,,,,,,103283.512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1003583,110041189558,DAKOTA MUNICIPAL SOLID WASTE LANDFILL,GWINNER,ND,58040,7972 129TH AVENUE SE,SARGENT COUNTY,46.26,-97.70,562212,"C,HH",Waste,65007.942,640.5,64366.25,1.192,,,,,,,,,,642.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64365.75,,,,N,N,N,
1002961,110000466380,DAL TILE INTERNATIONAL,EL PASO,TX,79934,12001 RAILROAD DRIVE,EL PASO COUNTY,31.96,-106.35,327120,C,Minerals,33048.276,33014.3,15.5,18.476,,,,,,,,,,33048.276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1006243,110020515138,DAL-ITALIA,MUSKOGEE,OK,74401,3801 DAL-TILE RD,MUSKOGEE COUNTY,35.71,-95.39,327120,C,Minerals,62255.416,62191.3,29.25,34.866,,,,,,,,,,62255.416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1005907,110000399792,DALTON CORP WARSAW MFG FACILITY,WARSAW,IN,46580,1900 E JEFFERSON ST,KOSCIUSKO COUNTY,41.24,-85.83,331511,C,Metals,17940.21,17859.3,30.25,50.66,,,,,,,,,,17940.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1002863,110070103428,DALTON WHITFIELD REGIONAL SW MANAGEMENT,DALTON,GA,30721,4189 OLD DIXIE HWY SE,WHITFIELD COUNTY,34.65,-84.96,562212,HH,Waste,159268,,159268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159268,,,,N,N,N,
1004057,110071162337,DANC SOLID WASTE MANAGEMENT FACILITY,RODMAN,NY,13682,23400 NY ROUTE 177,JEFFERSON COUNTY,43.83,-75.90,562212,"C,HH",Waste,47808.798,92.5,47716,0.298,,,,,,,,,,92.798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47716,,,,N,N,N,
1006096,110071159979,DANE CNTY LANDFILL SITE #2 RODEFELD,MADISON,WI,53718,7102 Maahic Way,DANE COUNTY,43.05,-89.26,562212,"C,HH",Waste,27439.448,295.7,27136,7.748,,,,,,,,,2094.5,306.948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27132.5,,,,N,N,N,
1003247,110003226857,DART CONTAINER CORPORATION OF KENTUCKY,HORSE CAVE,KY,42749,975 DIXIE STREET,HART COUNTY,37.17,-85.92,326140,C,Other,27086.048,27058.1,12.75,15.198,,,,,,,,,,27086.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1000184,110001867132,DARTCO OF TEXAS WAXAHACHIE SITE,WAXAHACHIE,TX,75165,850 SOLON ROAD,ELLIS COUNTY,32.43,-96.85,326140,C,Other,27107.494,27078.7,13,15.794,,,,,,,,,,27107.494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1005264,110071198049,DARTMOUTH COLLEGE HEATING PLANT,HANOVER,NH,03755,MCKENZIE HALL 6111,GRAFTON COUNTY,43.94,-71.82,611310,C,Other,41362.49,41222.9,41.25,98.34,,,,,,,,,,41362.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1003628,110071161629,DAVIESS COUNTY LANDFILL,MONTGOMERY,IN,47558,1640 N 650E,DAVIESS COUNTY,38.68,-87.05,562212,"C,HH",Waste,32758.7,7.2,32751.5,,,,,,,,,,,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32751.5,,,,N,N,N,
1008920,110007161980,DCP MIDSTREAM LP/CIMARRON PLT,SEILING,OK,73663,,DEWEY COUNTY,36.18,-98.99,211130,"C,W-PROC",Petroleum and Natural Gas Systems,39827.88,35183,4627,17.88,,,,,,,,,,29684.488,,,,,,,,,,,,,,,,,,,10143.392,,,,,,,,,,,,,,,,,,N,N,N,
1008921,110039032864,DCP MIDSTREAM LP/KINGFISHER NATURAL G,CASHION,OK,73016,,KINGFISHER COUNTY,35.79,-97.74,211130,"C,W-PROC",Petroleum and Natural Gas Systems,45399.892,41750.1,3626.25,23.542,,,,,,,,,,40721.196,,,,,,,,,,,,,,,,,,,4678.696,,,,,,,,,,,,,,,,,,N,N,N,
1006905,110007161533,DCP MIDSTREAM LP/OKARCHE GAS PLT,OKARCHE,OK,73762,6 MI W ON COUNTY LINE RD,KINGFISHER COUNTY,35.73,-98.08,211130,"C,W-PROC",Petroleum and Natural Gas Systems,88164.24,82552.8,5565.25,46.19,,,,,,,,,,63931.16,,,,,,,,,,,,,,,,,,,24233.08,,,,,,,,,,,,,,,,,,N,N,N,
1002182,110013928624,DE SOLID WASTE AUTHORITY CENTRAL LANDFILL,FELTON,DE,19943,1107 WILLOW GROVE RD,KENT COUNTY,39.03,-75.73,562212,HH,Waste,16728.5,,16728.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16728.5,,,,N,N,N,
1002010,110007354308,DE SOLID WASTE AUTHORITY CHERRY ISLAND,WILMINGTON,DE,19809,1706 E. 12TH STREET,NEW CASTLE COUNTY,39.73,-75.52,562212,HH,Waste,204064.75,,204064.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204064.75,,,,N,N,N,
1002183,110054586587,DE SOLID WASTE AUTHORITY SOUTHERN,GEORGETOWN,DE,19947,28560 LANDFILL LANE,SUSSEX COUNTY,38.60,-75.43,562212,HH,Waste,28439.25,,28439.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28439.25,,,,N,N,N,
1003740,110038104164,DEANS BRIDGE RD MSW LANDFILL,BLYTHE,GA,30805,4330 DEANS BRIDGE RD,RICHMOND COUNTY,33.35,-82.14,562212,HH,Waste,287480.75,,287480.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287480.75,,,,N,N,N,
1005214,110001367191,DECATUR HILLS INCORPORATED,GREENSBURG,IN,47240,2090 SOUTH CR 280 EAST,DECATUR COUNTY,39.35,-85.62,562212,"C,HH",Waste,26678.592,7.9,26669.5,1.192,,,,,,,,,291.4,9.592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26669,,,,N,N,N,
1005337,110000412170,"DECORATIVE PANELS INTERNATIONAL, INC.",ALPENA,MI,49707,416  FORD AVE.,ALPENA COUNTY,45.06,-83.42,321219,C,Other,79610.356,79242.2,78.5,289.656,,,,,,,,,21440,79610.356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1007878,110013863140,DEER TRACK PARK LANDFILL,WATERTOWN,WI,53094,N6756 WALDMANN LANE,JEFFERSON COUNTY,43.09,-88.75,562212,"C,HH",Waste,23295.606,709.8,22504.75,81.056,,,,,,,,,22361.1,825.356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22470.25,,,,N,N,N,
1004600,110028018874,DEERCROFT RECYCLING AND DISPOSAL FACILITY (RDF),MICHIGAN CITY,IN,46360,10501 WEST 300 NORTH,LAPORTE COUNTY,41.65,-86.90,562212,"C,HH",Waste,4956.27,82.8,4831.75,41.72,,,,,,,,,11539.6,142.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4814,,,,N,N,N,
1004065,110035780321,"DEFFENBAUGH INDUSTRIES, INC.",SHAWNEE,KS,66217,18181 W. 53RD,JOHNSON COUNTY,39.04,-94.79,562212,"C,HH",Waste,87761.85,632.6,87129.25,,,,,,,,,,,632.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87129.25,,,,N,N,N,
1011635,110071161295,DEBEQUE GAS PROCESSING FACILITY,De Beque,CO,81630,,MESA COUNTY,39.33,-108.24,211130,"C,W-PROC",Petroleum and Natural Gas Systems,8270.32,7221.6,1044.25,4.47,,,,,,,,,,7172.872,,,,,,,,,,,,,,,,,,,1097.448,,,,,,,,,,,,,,,,,,N,N,N,
1001101,110034171054,DEFIANCE COUNTY LANDFILL,DEFIANCE,OH,43512,13207 CANAL ROAD,DEFIANCE COUNTY,41.25,-84.41,562212,HH,Waste,77976,,77976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77976,,,,N,N,N,
1007724,110001336000,DEKALB COUNTY LANDFILL,DEKALB,IL,60115,18370 SOMONAUK ROAD,DEKALB COUNTY,41.90,-88.69,562212,"C,HH",Waste,109707.04,1020.8,108684.75,1.49,,,,,,,,,,1023.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108684,,,,N,N,N,
1006447,110000481416,DEL MONTE FOODS PLANT NUMBER 24,HANFORD,CA,93230,10652 JACKSON AVE.,KINGS COUNTY,36.25,-119.65,311421,C,Other,28740.192,28710.6,13.5,16.092,,,,,,,,,,28740.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1005733,110071160875,DELAWARE CNTY SWA/ROLLING HILLS MUNI WASTE LDFL,BOYERTOWN,PA,19512,583 LONGVIEW ROAD,BERKS COUNTY,40.36,-75.71,562212,"C,HH",Waste,34231.5,38,34193.5,,,,,,,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34193.5,,,,N,N,N,
1004696,110000852792,DELTA SOLID WASTE MANAGEMENT AUTHORITY,ESCANABA,MI,49829,5701 19TH AVENUE NORTH,DELTA COUNTY,45.76,-87.13,562212,"C,HH",Waste,41079.8,34.3,41045.5,,,,,,,,,,,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41045.5,,,,N,N,N,
1006861,110000474353,DEMENNO KERDOON,COMPTON,CA,90222,2000 N. ALAMEDA ST.,LOS ANGELES COUNTY,33.91,-118.22,324199,C,Petroleum and Natural Gas Systems,24755.556,24729.8,11.75,14.006,,,,,,,,,,24755.556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1002177,110070239917,"DENCO II, LLC",MORRIS,MN,56267,227 COUNTY ROAD 22 S,STEVENS COUNTY,45.57,-95.91,325193,"C,II","Other,Waste",39582,39540.9,18.75,22.35,,,,,,,,,,39582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,N,N,N,
1007709,110013690817,DENVER ARAPAHOE DISPOSAL SITE-A WASTE MANAGEMENT COMPANY,AURORA,CO,80018,3500 SOUTH GUN CLUB ROAD,ARAPAHOE COUNTY,39.65,-104.72,562212,"C,HH",Waste,43853.276,771,43034,48.276,,,,,,,,,13318.2,840.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43013.25,,,,N,N,N,
1004796,110002383180,DENVER INTERNATIONAL AIRPORT,DENVER,CO,80249,8500 PENA BOULEVARD,DENVER COUNTY,39.83,-104.70,488119,C,Other,28551.392,28521.8,13.5,16.092,,,,,,,,,,28551.392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1005633,110001391690,DENVER REGIONAL LANDFILL,ERIE,CO,80516,1441 WELD COUNTY ROAD 6,WELD COUNTY,40.02,-105.03,562212,HH,Waste,5144,,5144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5144,,,,N,N,N,
1002610,110002352258,DES MOINES COUNTY REGIONAL SOLID WASTE COMMISSION,WEST BURLINGTON,IA,52655,13758 WASHINGTON ROAD,DES MOINES COUNTY,40.84,-91.19,562212,"C,HH",Waste,61585.4,34.4,61551,,,,,,,,,,,34.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61551,,,,N,N,N,
1006281,110000407202,DETROIT DIESEL CORPORATION,DETROIT,MI,48239,13400 W. OUTER DR.,WAYNE COUNTY,42.38,-83.26,333618,C,Other,23631.106,23577,17.75,36.356,,,,,,,,,,23631.106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1006388,110000554828,DETROIT REFINERY,DETROIT,MI,48217,1300 SOUTH FORT STREET,WAYNE COUNTY,42.28,-83.15,324110,"C,MM-REF,Y","Petroleum Product Suppliers,Refineries",928748.286,919699,6581.25,2468.036,,,,,,,,,,660446.588,,,,,,,,,,,,,,,,,,,,,,,,,268301.698,,,,,,,,,,,,N,N,N,
1005834,110037536351,DFW RECYCLING AND DISPOSAL FACILITY,LEWISVILLE,TX,75067,1600 SOUTH RAILROAD STREET,DENTON COUNTY,33.01,-97.00,562212,"C,HH",Waste,111057.2,107.7,110949.5,,,,,,,,,,,107.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110949.5,,,,N,N,N,
1005858,110041481456,DENVER UNIT CO 2 RECOVERY PLANT,DENVER CITY,TX,79323,1.5 M N OF DENVER CITY ON SH 214,YOAKUM COUNTY,32.98,-102.82,211120,"C,W-PROC",Petroleum and Natural Gas Systems,99720.708,79114.4,20570.25,36.058,,,,,,,,,,58849.528,,,,,,,,,,,,,,,,,,,40871.18,,,,,,,,,,,,,,,,,,N,N,N,
1002235,110000555710,DISCOVERY PRODUCER SERVICES LLC - DISCOVERY PARADIS FRACTIONATION PLANT,PARADIS,LA,70080,15849B OLD SPANISH TRAIL,ST. CHARLES PARISH,29.86,-90.45,211130,"C,NN-FRAC,W-PROC","Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",133205.686,132647.8,488.75,69.136,,,,,,,,,,120336.596,,,,,,,,,,,,,,,,,,,12869.09,,,,,,,,,,,,,,,,,,N,N,N,
