Mine ID,Mine Name_x,Commodity,Mine Status,Status Date,Type of Mine,Mine Name_y,Street,City,State,Zip Code,full_address,lat,lon
1701130,Astec Screen 214941,Construction Sand and Gravel,Abandoned,11/14/2024,Surface,Astec Screen 214941,1065 Odlin Road,Bangor,Maine,4401.0,"1065 Odlin Road, Bangor, Maine 4401.0",44.780534742781,-68.843103761704
1701131,Astec 350 P212209,Construction Sand and Gravel,Abandoned,10/10/2024,Surface,Astec 350 P212209,1065 Odlin Road,Bangor,Maine,4401.0,"1065 Odlin Road, Bangor, Maine 4401.0",44.780534742781,-68.843103761704
1701132,Astec 300 P192051,Construction Sand and Gravel,Abandoned,10/10/2024,Surface,Astec 300 P192051,1065 Odlin Road,Hermon ,Maine,4401.0,"1065 Odlin Road, Hermon , Maine 4401.0",44.780534742781,-68.843103761704
1701133,McCloskey Portable Cone Crusher,Construction Sand and Gravel,Intermittent,8/27/2024,Surface,McCloskey Portable Cone Crusher,Rte 32 Pit Road,So. China,Maine,4358.0,"Rte 32 Pit Road, So. China, Maine 4358.0",44.384530605957,-69.572116136794
1701134,Lovell Pit,Construction Sand and Gravel,Abandoned,7/9/2025,Surface,Lovell Pit,104 Patterson Hill Rd,Lovell,Maine,4051.0,"104 Patterson Hill Rd, Lovell, Maine 4051.0",,
1701135,Goose Pond Road Sand & Gravel,Construction Sand and Gravel,Intermittent,12/18/2024,Surface,Goose Pond Road Sand & Gravel,806 Goose Pond Road,Shapleigh,Maine,4076.0,"806 Goose Pond Road, Shapleigh, Maine 4076.0",43.546568725402,-70.875545610254
1701136,David Stevens Excavation,Construction Sand and Gravel,Intermittent,10/14/2024,Surface,David Stevens Excavation,94 Cemetery Road,Belgrade,Maine,4917.0,"94 Cemetery Road, Belgrade, Maine 4917.0",44.46820492429,-69.82676767476
1701138,Libby Pit,Construction Sand and Gravel,Intermittent,12/18/2024,Surface,Libby Pit,0 Trails Edge Way,Bridgeton,Maine,4009.0,"0 Trails Edge Way, Bridgeton, Maine 4009.0",,
1701139,Brownfield Pit,Construction Sand and Gravel,Abandoned,7/9/2025,Surface,Brownfield Pit,0 Brookside Acres Rd,Brownfield,Maine,4010.0,"0 Brookside Acres Rd, Brownfield, Maine 4010.0",,
1701142,cr237 1987 read screen,Construction Sand and Gravel,Intermittent,12/18/2024,Surface,cr237 1987 read screen,146 MacQuinn Road,Hancock,Maine,4640.0,"146 MacQuinn Road, Hancock, Maine 4640.0",,
1701144,Portable Crusher,Construction Sand and Gravel,Abandoned,7/28/2025,Surface,Portable Crusher,158 Joaquin Road,Athens,Maine,4912.0,"158 Joaquin Road, Athens, Maine 4912.0",,
1701145,Quarry- 2,Construction Sand and Gravel,TempIdle,8/15/2025,Surface,Quarry- 2,1086 South Clary Road,Jefferson,Maine,4348.0,"1086 South Clary Road, Jefferson, Maine 4348.0",44.136680345968,-69.555500290365
1701147,BFP MINE,Construction Sand and Gravel,Intermittent,11/25/2024,Surface,BFP MINE,92 Bar Harbor Road,Trenton,Maine,4605.0,"92 Bar Harbor Road, Trenton, Maine 4605.0",44.506746133274,-68.388094808308
1701148,Sabbathday Knoll Quarry,Construction Sand and Gravel,TempIdle,6/10/2025,Surface,Sabbathday Knoll Quarry,34 pond rd,new Gloucester,Maine,4260.0,"34 pond rd, new Gloucester, Maine 4260.0",43.965601495792,-70.368254030252
1701151,Portable Crusher,Construction Sand and Gravel,Intermittent,1/7/2025,Surface,Portable Crusher,1000 riverside dr,augusta,Maine,4330.0,"1000 riverside dr, augusta, Maine 4330.0",,
1701152,Portable Screen,Construction Sand and Gravel,Intermittent,1/7/2025,Surface,Portable Screen,147 Leeds Road,Livermore Falls,Maine,4254.0,"147 Leeds Road, Livermore Falls, Maine 4254.0",44.393625816753,-70.133890995639
1701153,Whale's Back Pit,Construction Sand and Gravel,Intermittent,1/7/2025,Surface,Whale's Back Pit,Whalesback Dr.,Poland,Maine,4274.0,"Whalesback Dr., Poland, Maine 4274.0",,
1701155,B PIT,"Sand, Common",Intermittent,5/19/2025,Surface,B PIT,1067 Sokokis Trail,Waterboro,Maine,4030.0,"1067 Sokokis Trail, Waterboro, Maine 4030.0",43.622480491841,-70.737878293822
1701156,McCloskey Screen S190 3DT #903559,Construction Sand and Gravel,Intermittent,5/20/2025,Surface,McCloskey Screen S190 3DT #903559,665 Route 3,South China,Maine,4358.0,"665 Route 3, South China, Maine 4358.0",44.401088906156,-69.55648172627
1701159,GKAT Aggregate Sales,"Sand, Common",Intermittent,4/28/2025,Surface,GKAT Aggregate Sales,24 Litchfield Road,Wales,Maine,4280.0,"24 Litchfield Road, Wales, Maine 4280.0",,
1701160,Pine Hill Quarry,Construction Sand and Gravel,Intermittent,5/7/2025,Surface,Pine Hill Quarry,1270 River Rd,Orrington,Maine,4474.0,"1270 River Rd, Orrington, Maine 4474.0",44.688663408817,-68.810639115834
1701161,Portable Screen-Aztec,Construction Sand and Gravel,Intermittent,5/22/2025,Surface,Portable Screen-Aztec,147 Livermore Falls,Livermore Falls,Maine,4254.0,"147 Livermore Falls, Livermore Falls, Maine 4254.0",,
1701162,Houlton Gravel Pit,Construction Sand and Gravel,Intermittent,6/20/2025,Surface,Houlton Gravel Pit,103 B Road,Houlton,Maine,4730.0,"103 B Road, Houlton, Maine 4730.0",46.148983366425,-67.85188021472
1701167,CEC JAW,Construction Sand and Gravel,NewMine,8/14/2025,Surface,CEC JAW,26 Paris Rd,Bethel ,Maine,4216.0,"26 Paris Rd, Bethel , Maine 4216.0",44.406651803133,-70.714323179273
1800287,Waldorf-MD Sand & Gravel,Construction Sand and Gravel,Active,3/18/1983,Surface,Waldorf-MD Sand & Gravel,12475 Acton Ln,Waldorf,Maryland,20601.0,"12475 Acton Ln, Waldorf, Maryland 20601.0",,
1800303,Mardela Springs-MD SG,Construction Sand and Gravel,Intermittent,1/29/2024,Surface,Mardela Springs-MD SG,25714 Ocean Gateway,Mardela Springs,Maryland,21837.0,"25714 Ocean Gateway, Mardela Springs, Maryland 21837.0",38.455354473046,-75.720509140898
1800304,Amrize Kirby Road Sand & Gravel,Construction Sand and Gravel,Active,7/28/2020,Surface,Amrize Kirby Road Sand & Gravel,5401 Kirby Road,Clinton,Maryland,20735.0,"5401 Kirby Road, Clinton, Maryland 20735.0",,
1800305,Rosser Pit,Construction Sand and Gravel,Active,4/7/2021,Surface,Rosser Pit,2539 Veterans Drive,Federalsburg,Maryland,21632.0,"2539 Veterans Drive, Federalsburg, Maryland 21632.0",38.67796721148,-75.775460748164
1800313,Pocomoke City Sand & Gravel,Construction Sand and Gravel,Abandoned,7/18/2017,Surface,Pocomoke City Sand & Gravel,1200 Unionville Rd,Pocomoke,Maryland,21851.0,"1200 Unionville Rd, Pocomoke, Maryland 21851.0",38.060725537537,-75.61132715577
1800318,BBSS PIT,Construction Sand and Gravel,Abandoned,9/11/2017,Surface,BBSS PIT,2641 Brickhead RD,Gambrills,Maryland,21054.0,"2641 Brickhead RD, Gambrills, Maryland 21054.0",39.0409319099,-76.69169449124
1800326,PERRYVILLE PLANT,Construction Sand and Gravel,Active,10/5/1995,Surface,PERRYVILLE PLANT,4080 Pulaski Highway,Perryville,Maryland,21903.0,"4080 Pulaski Highway, Perryville, Maryland 21903.0",39.583762599485,-76.015201811967
1800328,Belvedere Plant,Construction Sand and Gravel,Active,3/8/1976,Surface,Belvedere Plant,1079 Belvidere Rd,Port Deposit,Maryland,21904.0,"1079 Belvidere Rd, Port Deposit, Maryland 21904.0",39.61373840378,-76.024601727984
1800348,MARYLAND MINERALS ,"Sand, Common",Active,3/31/2025,Surface,MARYLAND MINERALS ,566 Hoyes Sang Run Road,Friendsville,Maryland,21531.0,"566 Hoyes Sang Run Road, Friendsville, Maryland 21531.0",39.58165889817,-79.387322125932
1800410,Laurel Operation ,Construction Sand and Gravel,Abandoned,10/13/2009,Surface,Laurel Operation ,5401 Van Dusen Rd,Laurel,Maryland,20707.0,"5401 Van Dusen Rd, Laurel, Maryland 20707.0",39.079898043159,-76.91452717943
1800481,MERIT BRANDYWINE,Construction Sand and Gravel,Abandoned,12/11/2002,Surface,MERIT BRANDYWINE,12400 Crain Hwy,Brandywine,Maryland,20613.0,"12400 Crain Hwy, Brandywine, Maryland 20613.0",38.720926221035,-76.843404975183
1800497,FURNACE BAY PLANT,Construction Sand and Gravel,Active,3/8/1976,Surface,FURNACE BAY PLANT,499 Mountain Hill Road,Perryville,Maryland,21903.0,"499 Mountain Hill Road, Perryville, Maryland 21903.0",39.572453729764,-76.023276258428
1800567,Annapolis Junction Operation,Construction Sand and Gravel,Abandoned,5/25/1993,Surface,Annapolis Junction Operation,Brock Bridge Rd,Laurel,Maryland,20724.0,"Brock Bridge Rd, Laurel, Maryland 20724.0",,
1800572,Leonardtown Sand & Gravel,Construction Sand and Gravel,Abandoned,5/15/2008,Surface,Leonardtown Sand & Gravel,21475 Abells Wharf Road,Leonardtown,Maryland,20650.0,"21475 Abells Wharf Road, Leonardtown, Maryland 20650.0",38.254359738653,-76.635133916157
1800574,Mechanicsville-MD Sand & Gravel,Construction Sand and Gravel,Active,3/18/1983,Surface,Mechanicsville-MD Sand & Gravel,29010 Commerce Park Dr,Mechanicsville,Maryland,20659.0,"29010 Commerce Park Dr, Mechanicsville, Maryland 20659.0",,
1800581,Chase Sand Plant,Construction Sand and Gravel,Abandoned,7/31/2020,Surface,Chase Sand Plant,300 Earls Rd,Chase,Maryland,21220.0,"300 Earls Rd, Chase, Maryland 21220.0",39.352193385628,-76.394102460328
1800625,LaPlata Sand & Gravel,Construction Sand and Gravel,Abandoned,4/25/2017,Surface,LaPlata Sand & Gravel,9622 Rosewick Rd,LaPlata,Maryland,20646.0,"9622 Rosewick Rd, LaPlata, Maryland 20646.0",,
1800632,LOVE POINT DREDGE & TERMINAL,"Sand, Common",Abandoned,1/8/2007,Surface,LOVE POINT DREDGE & TERMINAL,8427 Pulaski Hwy,Baltimore,Maryland,21237.0,"8427 Pulaski Hwy, Baltimore, Maryland 21237.0",39.327924432981,-76.493998672038
1800667,Tolson Pit,Construction Sand and Gravel,Abandoned,11/6/2019,Surface,Tolson Pit,1451 Capitol Raceway Rd,Crofton,Maryland,21114.0,"1451 Capitol Raceway Rd, Crofton, Maryland 21114.0",,
1800676,BEECH PIT,Construction Sand and Gravel,Abandoned,11/1/2007,Surface,BEECH PIT,2801 Conway Road,Odenton,Maryland,21113.0,"2801 Conway Road, Odenton, Maryland 21113.0",39.02750982383,-76.726599845946
1800681,Cecil Plant,Construction Sand and Gravel,Active,3/21/2002,Surface,Cecil Plant,340 Perry Lawn Drive,Port Deposit,Maryland,21904.0,"340 Perry Lawn Drive, Port Deposit, Maryland 21904.0",39.619597767354,-76.077015913435
1800705,BRANDYWINE PIT,Construction Sand and Gravel,Abandoned,12/15/2005,Surface,BRANDYWINE PIT,13911 Gibbons Church Rd,Brandywine,Maryland,20613.0,"13911 Gibbons Church Rd, Brandywine, Maryland 20613.0",38.696567756838,-76.808528200238
1800710,Goose Bay Aggregates,Construction Sand and Gravel,Abandoned,8/21/2006,Surface,Goose Bay Aggregates,7210 Riverside Road,Indian Head,Maryland,20640.0,"7210 Riverside Road, Indian Head, Maryland 20640.0",38.51303055262,-77.24478680025
1800720,Dependable Contracting Co Inc,Construction Sand and Gravel,Active,4/8/2021,Surface,Dependable Contracting Co Inc,13155 Ocean Gate Way,Queen Anne,Maryland,21657.0,"13155 Ocean Gate Way, Queen Anne, Maryland 21657.0",38.912553811675,-76.061818611796
1800728,Gudelsky Materials,Construction Sand and Gravel,Active,10/11/2011,Surface,Gudelsky Materials,14750 Gibbons Church Road,Brandywine,Maryland,20613.0,"14750 Gibbons Church Road, Brandywine, Maryland 20613.0",38.688296987353,-76.812797020636
1800736,Loveville-MD Sand & Gravel,Construction Sand and Gravel,Active,8/1/2015,Surface,Loveville-MD Sand & Gravel,24255 Maypole Road,Leonardtown,Maryland,20650.0,"24255 Maypole Road, Leonardtown, Maryland 20650.0",38.33356559596,-76.663755450269
1800737,Chaney Enterprises,Construction Sand and Gravel,Abandoned,7/22/2015,Surface,Chaney Enterprises,46447 Quatman Road,Great Mills,Maryland,20634.0,"46447 Quatman Road, Great Mills, Maryland 20634.0",,
1800738,Henderson-MD Sand & Gravel,Construction Sand and Gravel,Active,9/26/2013,Surface,Henderson-MD Sand & Gravel,15890 Oakland Rd,Henderson,Maryland,21640.0,"15890 Oakland Rd, Henderson, Maryland 21640.0",39.048840106219,-75.861674984407
1800739,ZIMMERMAN MINE,Construction Sand and Gravel,Active,9/14/2011,Surface,ZIMMERMAN MINE,28561 Point Lookout Rd.,LEONARDTOWN,Maryland,20650.0,"28561 Point Lookout Rd., LEONARDTOWN, Maryland 20650.0",38.365878397781,-76.684085190023
1800745,Kent Sand & Gravel Quarry,Construction Sand and Gravel,Active,9/21/2011,Surface,Kent Sand & Gravel Quarry,13505 Alexander Rd,Massey,Maryland,21650.0,"13505 Alexander Rd, Massey, Maryland 21650.0",39.341989006037,-75.827964188926
1800757,Councell Plant,Construction Sand and Gravel,Abandoned,8/24/2005,Surface,Councell Plant,15239 Greensboro Rd,Goldsboro,Maryland,21636.0,"15239 Greensboro Rd, Goldsboro, Maryland 21636.0",39.026515125776,-75.787104757207
1800758,Turner,Construction Sand and Gravel,Abandoned,10/18/2004,Surface,Turner,1451 Myers  Station Road,Crofton,Maryland,21113.0,"1451 Myers  Station Road, Crofton, Maryland 21113.0",39.013080784108,-76.713450067515
1800762,Disney Sand & Gravel LLC,"Sand, Common",Active,7/27/2006,Surface,Disney Sand & Gravel LLC,26122 Rewastico Rd,Hebron,Maryland,21830.0,"26122 Rewastico Rd, Hebron, Maryland 21830.0",38.41497174472,-75.708473480037
1800763,Harwood-MD Sand & Gravel,Construction Sand and Gravel,Active,1/14/2013,Surface,Harwood-MD Sand & Gravel,4431 Sands Rd.,Harwood,Maryland,20776.0,"4431 Sands Rd., Harwood, Maryland 20776.0",38.868561658623,-76.674762060131
1800767,Amrize Accokeek Sand & Gravel,Construction Sand and Gravel,Active,6/29/2020,Surface,Amrize Accokeek Sand & Gravel,5601 Accokeek Road,Brandywine,Maryland,20613.0,"5601 Accokeek Road, Brandywine, Maryland 20613.0",38.686616043701,-76.911170694558
1800771,Route 6 Pit,Construction Sand and Gravel,Abandoned,5/15/2006,Surface,Route 6 Pit,9015 Glock Place,Charlotte Hall,Maryland,20622.0,"9015 Glock Place, Charlotte Hall, Maryland 20622.0",,
1800773,Vienna Sand & Gravel,"Sand, Common",Abandoned,3/3/2016,Surface,Vienna Sand & Gravel,5116 Roadsdale/Eldorado Road,Rhodesdale,Maryland,21659.0,"5116 Roadsdale/Eldorado Road, Rhodesdale, Maryland 21659.0",38.573253661702,-75.802545344357
1800774,Wye Mills,Construction Sand and Gravel,Abandoned,5/3/2007,Surface,Wye Mills,500 Grange Hall Road,Centreville,Maryland,21617.0,"500 Grange Hall Road, Centreville, Maryland 21617.0",38.95895230198,-76.056752392292
1800783,Ingleside Pit,Construction Sand and Gravel,Abandoned,6/8/2016,Surface,Ingleside Pit,201 Bridgetown Road,Henderson,Maryland,21640.0,"201 Bridgetown Road, Henderson, Maryland 21640.0",,
1800789,Waldorf Plant,"Sand, Common",Abandoned,11/29/2016,Surface,Waldorf Plant,Acton Lane,Waldorf,Maryland,20601.0,"Acton Lane, Waldorf, Maryland 20601.0",,
1800803,Ingleside Pit,Construction Sand and Gravel,Active,1/23/2018,Surface,Ingleside Pit,1720 Bridgetown Road,Henderson,Maryland,21640.0,"1720 Bridgetown Road, Henderson, Maryland 21640.0",39.077890410881,-75.88377173239
1800807,Bridgetown Sand & Gravel,Construction Sand and Gravel,Active,1/28/2019,Surface,Bridgetown Sand & Gravel,15112 Oakland Rd,Ridgely,Maryland,21660.0,"15112 Oakland Rd, Ridgely, Maryland 21660.0",,
1800810,FAULKNER SITE,Construction Sand and Gravel,Active,12/9/2024,Surface,FAULKNER SITE,26047 Bridgetown Road,Goldsboro,Maryland,21636.0,"26047 Bridgetown Road, Goldsboro, Maryland 21636.0",39.026942498125,-75.797869074348
1800815,Piney Reclamation,Construction Sand and Gravel,Active,3/13/2023,Surface,Piney Reclamation,12065 Forgotten Farm Place,Waldorf,Maryland,20602.0,"12065 Forgotten Farm Place, Waldorf, Maryland 20602.0",,
1900036,Plymouth Quarries Inc,Construction Sand and Gravel,Abandoned,1/5/2017,Surface,Plymouth Quarries Inc,410 WHITING STREET,HINGHAM,Massachusetts,2043.0,"410 WHITING STREET, HINGHAM, Massachusetts 2043.0",42.190944226965,-70.914607632362
1900261,C J Mabardy Inc,Construction Sand and Gravel,Abandoned,10/1/2017,Surface,C J Mabardy Inc,River St. ,Winchendon,Massachusetts,14751543.0,"River St. , Winchendon, Massachusetts 14751543.0",,
1900275,A A WILL CANTON PLANT,Construction Sand and Gravel,Abandoned,11/30/2007,Surface,A A WILL CANTON PLANT,125 Turnpike Street,Canton,Massachusetts,2021.0,"125 Turnpike Street, Canton, Massachusetts 2021.0",42.184489984201,-71.115004300754
1900279,Westport Stone & Sand Corporation,Construction Sand and Gravel,Abandoned,4/13/2011,Facility,Westport Stone & Sand Corporation,536 OLD COUNTY RD,WESTPORT,Massachusetts,2790.0,"536 OLD COUNTY RD, WESTPORT, Massachusetts 2790.0",41.620661603552,-71.056158827901
1900282,Assabet Sand & Gravel Co Inc,Construction Sand and Gravel,Abandoned,12/31/2012,Surface,Assabet Sand & Gravel Co Inc,16 Knox Trail,Acton,Massachusetts,17206256.0,"16 Knox Trail, Acton, Massachusetts 17206256.0",42.443585504099,-71.427382579721
1900284,E.W. Sykes General Contractors Inc.,Construction Sand and Gravel,Abandoned,8/13/2008,Surface,E.W. Sykes General Contractors Inc.,5567 SOUTH ATHOL ROAD,ATHOL,Massachusetts,1331.0,"5567 SOUTH ATHOL ROAD, ATHOL, Massachusetts 1331.0",,
1900286,SUTTON PIT & MILL,Construction Sand and Gravel,Abandoned,6/20/2011,Surface,SUTTON PIT & MILL,72 Providence Rd.,Sutton,Massachusetts,1950.0,"72 Providence Rd., Sutton, Massachusetts 1950.0",42.177341862047,-71.729970888646
1900287,SOUTH HADLEY PIT,Construction Sand and Gravel,Intermittent,9/17/2025,Surface,SOUTH HADLEY PIT,318 HADLEY STREET,SOUTH HADLEY,Massachusetts,1085.0,"318 HADLEY STREET, SOUTH HADLEY, Massachusetts 1085.0",42.279303310942,-72.589114179055
1900289,Bill Willard Incorporated,Construction Sand and Gravel,Abandoned,6/7/2017,Surface,Bill Willard Incorporated,1010 RYAN RD,FLORENCE,Massachusetts,10620307.0,"1010 RYAN RD, FLORENCE, Massachusetts 10620307.0",42.308578500028,-72.712811134085
1900299,Milbury Pit & Mill,Construction Sand and Gravel,Abandoned,1/15/2003,Surface,Milbury Pit & Mill,115 Providence Road,Milbury,Massachusetts,1527.0,"115 Providence Road, Milbury, Massachusetts 1527.0",42.185367489335,-71.743112729671
1900302,HILLTOWN SAND AND GRAVEL LLC,Construction Sand and Gravel,Active,10/3/2022,Surface,HILLTOWN SAND AND GRAVEL LLC,87 WORTHINGTON RD,HUNTINGTON,Massachusetts,1050.0,"87 WORTHINGTON RD, HUNTINGTON, Massachusetts 1050.0",42.25515152668,-72.866401169033
1900308,Bushika Sand & Gravel Inc,Construction Sand and Gravel,Abandoned,2/3/2011,Surface,Bushika Sand & Gravel Inc,926 North State Road,Cheshire,Massachusetts,1225.0,"926 North State Road, Cheshire, Massachusetts 1225.0",42.582661537561,-73.147337943178
1900309,Lawrence Pit & Plant ,Construction Sand and Gravel,Abandoned,3/10/2017,Surface,Lawrence Pit & Plant ,396 Gifford Street,Falmouth,Massachusetts,2541.0,"396 Gifford Street, Falmouth, Massachusetts 2541.0",41.565165091109,-70.609158932653
1900317,Holden Sand & Gravel Company,Construction Sand and Gravel,Abandoned,11/22/2004,Surface,Holden Sand & Gravel Company,789 WACHUSETT ST,HOLDEN,Massachusetts,1520.0,"789 WACHUSETT ST, HOLDEN, Massachusetts 1520.0",42.365968894386,-71.845331820775
1900321,HYANNIS PLANT,Construction Sand and Gravel,Intermittent,12/20/2024,Surface,HYANNIS PLANT,1550 Phinney's Lane,Barnstable,Massachusetts,26300517.0,"1550 Phinney's Lane, Barnstable, Massachusetts 26300517.0",,
1900322,Lynch Materials,Construction Sand and Gravel,Abandoned,2/9/2023,Surface,Lynch Materials,800 Salem Street,Wilmington,Massachusetts,1887.0,"800 Salem Street, Wilmington, Massachusetts 1887.0",42.579837329536,-71.138918237461
1900323,J DONOVAN & SON INCORPORATED,Construction Sand and Gravel,Intermittent,6/14/1985,Surface,J DONOVAN & SON INCORPORATED,29 Cherry Hill Rd,Stockbridge,Massachusetts,1262.0,"29 Cherry Hill Rd, Stockbridge, Massachusetts 1262.0",42.273946065182,-73.340429557287
1900333,G Lopes Construction Inc,Construction Sand and Gravel,Abandoned,3/6/2024,Surface,G Lopes Construction Inc,120 Berkley St.,Taunton,Massachusetts,2780.0,"120 Berkley St., Taunton, Massachusetts 2780.0",41.881553809801,-71.08797592948
1900338,Monson Sand & Gravel,Construction Sand and Gravel,Abandoned,12/22/2004,Surface,Monson Sand & Gravel,26 STAFFORD RD,MONSON,Massachusetts,1057.0,"26 STAFFORD RD, MONSON, Massachusetts 1057.0",42.078482649731,-72.311564089892
1900342,Nardone Pit & Plant,Construction Sand and Gravel,Abandoned,1/11/2016,Surface,Nardone Pit & Plant,37 Powers Rd. ,Westford,Massachusetts,1886.0,"37 Powers Rd. , Westford, Massachusetts 1886.0",42.549873284308,-71.437384028785
1900344,New England Cement Block Co,Construction Sand and Gravel,Abandoned,9/26/2022,Surface,New England Cement Block Co,50 Jackson Street,Dracut,Massachusetts,1826.0,"50 Jackson Street, Dracut, Massachusetts 1826.0",42.662960609805,-71.252716946714
