Mine ID,Mine Name_x,Street,City,State,Zip Code,Mine Name_y,Commodity,Mine Status,Status Date,Type of Mine
203364,Snowflake,Industrial Way,Snowflake,Arizona,85937.0,Snowflake,Construction Sand and Gravel,Abandoned,7/20/2020,Surface
203365,Gressley Pit,753 E Del Chi Dr,Payson,Arizona,85541.0,Gressley Pit,Construction Sand and Gravel,Abandoned,10/29/2020,Surface
203370,Border Store Pit,Township 42N. RG2W. Sec.33,Fredonia,Arizona,86022.0,Border Store Pit,Construction Sand and Gravel,Abandoned,1/13/2020,Surface
203371,Top Dog Materials,0 Granite Dells Parkway,Prescott,Arizona,86301.0,Top Dog Materials,Construction Sand and Gravel,Abandoned,8/10/2022,Surface
203375,Kerley Pit,24800 Twin Buttes Road,Sahuarita,Arizona,856299760.0,Kerley Pit,Construction Sand and Gravel,Abandoned,5/3/2023,Surface
203389,Mineral Park Crush and Screen ,8333 E Hartford Dr,Scottsdale,Arizona,85255.0,Mineral Park Crush and Screen ,Construction Sand and Gravel,Abandoned,7/27/2020,Surface
203391,Superior Materials Inc ,301 Mary Dr.,Superior,Arizona,85173.0,Superior Materials Inc ,Construction Sand and Gravel,Abandoned,3/4/2024,Surface
203393,Portable Crusher for Construction Projec,3045 S. 7th St.,Phoenix,Arizona,85040.0,Portable Crusher for Construction Projec,Construction Sand and Gravel,Abandoned,7/2/2019,Surface
203395,1008 Higley Site,3410 North Higley Rd,Mesa,Arizona,85215.0,1008 Higley Site,Construction Sand and Gravel,Abandoned,11/8/2023,Surface
203399,Parker Rock and Sand,31446 Lakeside Blvd,Parker,Arizona,85344.0,Parker Rock and Sand,Construction Sand and Gravel,Abandoned,1/15/2019,Surface
203400,NGU Contracting Inc.,4001-4049 E Solomon Rd ,Safford,Arizona,85546.0,NGU Contracting Inc.,Construction Sand and Gravel,Abandoned,7/27/2020,Surface
203402,1011 Queen Creek #2,39401 North Schnepf Road,San Tan Valley,Arizona,85140.0,1011 Queen Creek #2,Construction Sand and Gravel,Abandoned,10/27/2022,Surface
203404,Victoria Farms,2120 W. Acoma,Lake Havasu,Arizona,86403.0,Victoria Farms,Construction Sand and Gravel,Abandoned,6/29/2021,Surface
203406,Black Mountain Farms Pit,2999 E. King St.,Mohave Valley,Arizona,86440.0,Black Mountain Farms Pit,Construction Sand and Gravel,Abandoned,12/1/2023,Surface
203409,Emma Brown Borrow Pit,Navajo Route 27,Nazlini,Arizona,86540.0,Emma Brown Borrow Pit,Construction Sand and Gravel,Abandoned,6/28/2019,Surface
203421,Douglas Quarry,881 N. Airport Rd,Douglas,Arizona,85607.0,Douglas Quarry,"Sand, Common",Abandoned,1/28/2022,Surface
203429,Cross Hill,19702 E Marsh Station,Vail,Arizona,85641.0,Cross Hill,Construction Sand and Gravel,Abandoned,9/12/2022,Surface
203430,SMS,301 Mary Drive,Superior,Arizona,85501.0,SMS,Construction Sand and Gravel,Abandoned,3/11/2025,Surface
203433,Bones Stone and Sand,2295 S. Bacobi Street,Golden Valley,Arizona,86413.0,Bones Stone and Sand,Construction Sand and Gravel,Abandoned,10/27/2020,Surface
203440,Perco Rock / Portable,35.146299. -114.119332,Golden Valley,Arizona,86413.0,Perco Rock / Portable,Construction Sand and Gravel,Abandoned,6/30/2021,Surface
203447,Empire Mountain Quarry,Old Sonoita Hwy,Vail,Arizona,85641.0,Empire Mountain Quarry,Construction Sand and Gravel,Abandoned,8/8/2023,Surface
203448,Swapp Custom Crushing Plant #5,36 W Highway 92,Bisbee,Arizona,85603.0,Swapp Custom Crushing Plant #5,Construction Sand and Gravel,Abandoned,11/18/2024,Surface
203453,Terex CRC1150S Cone Crusher,9699 AZ-287,Coolidge,Arizona,85128.0,Terex CRC1150S Cone Crusher,Construction Sand and Gravel,Abandoned,3/11/2024,Surface
203456,Peacock Pit,N Blake Ranch Rd. Left on Kathy 1 mile.,Kingman,Arizona,86401.0,Peacock Pit,Construction Sand and Gravel,Abandoned,10/24/2022,Surface
203468,Defiance Load Mining Claim,Copper Mountain Rd,Mayer,Arizona,86327.0,Defiance Load Mining Claim,"Sand, Common",Abandoned,3/10/2025,Surface
203475,Lucky Della Mine,2851 Silvercreek Rd,Bullhead City,Arizona,86442.0,Lucky Della Mine,Construction Sand and Gravel,Abandoned,5/30/2023,Surface
203478,DSA PIT,170 Littlefield Ln. P.O. Box 578,Littlefield,Arizona,86432.0,DSA PIT,Construction Sand and Gravel,Abandoned,9/13/2024,Surface
203481,Queen Creek Recycle Plant,3410 N Higley Rd,Mesa,Arizona,85215.0,Queen Creek Recycle Plant,Construction Sand and Gravel,Abandoned,11/2/2023,Surface
203487,Teec Nos Pos Gravel Pit,1 Uranium blvd,Shiprock,Arizona,86514.0,Teec Nos Pos Gravel Pit,"Sand, Common",Abandoned,3/10/2025,Surface
203510,Florence Pit,15534 N Christensen RD. ,Florence,Arizona,85132.0,Florence Pit,"Sand, Common",Abandoned,3/10/2025,Surface
203512,Carrizo Pit,BIA 5032 HWY 160,Teec Nos Pos ,Arizona,86514.0,Carrizo Pit,Construction Sand and Gravel,Abandoned,4/3/2025,Surface
203517,Art Barber Excavating,3370 W Sabin Brown Road,Wickenburg,Arizona,85390.0,Art Barber Excavating,"Sand, Common",Abandoned,2/6/2025,Facility
203521,South Mountain,E Rainbows End Trail,Elfrida,Arizona,85610.0,South Mountain,Construction Sand and Gravel,Abandoned,3/24/2025,Surface
300331,WHITE RIVER SAND AND GRAVEL,,,Arkansas,,WHITE RIVER SAND AND GRAVEL,Construction Sand and Gravel,Abandoned,3/4/2002,Surface
300376,ARKADELPHIA SAND & GRAVEL PIT,,,Arkansas,,ARKADELPHIA SAND & GRAVEL PIT,Construction Sand and Gravel,Abandoned,8/1/1997,Surface
300381,Holland Gravel,,,Arkansas,,Holland Gravel,Construction Sand and Gravel,Abandoned,1/29/1996,Surface
300383,Black River Dredge & Mill,,,Arkansas,,Black River Dredge & Mill,Construction Sand and Gravel,Abandoned,3/3/1978,Surface
300388,Big Sandy Iii,,,Arkansas,,Big Sandy Iii,Construction Sand and Gravel,Abandoned,7/11/1984,Surface
300389,North 19th Street Plant,,,Arkansas,,North 19th Street Plant,Construction Sand and Gravel,Abandoned,10/21/1981,Surface
300390,Galloway Dredge & Plant,660 Stadium Drive,Batesville,Arkansas,72501.0,Galloway Dredge & Plant,Construction Sand and Gravel,Abandoned,5/25/2016,Surface
300391,KINGS RIVER PIT & PLANT,,,Arkansas,,KINGS RIVER PIT & PLANT,Construction Sand and Gravel,Abandoned,3/7/1997,Surface
300394,HOOT PLANT,,,Arkansas,,HOOT PLANT,Construction Sand and Gravel,Abandoned,12/5/1997,Surface
300397,H L O'Neill & Son Sand & Gravel Pit,,,Arkansas,,H L O'Neill & Son Sand & Gravel Pit,Construction Sand and Gravel,Abandoned,4/6/1981,Surface
300398,Kail Pit,,,Arkansas,,Kail Pit,Construction Sand and Gravel,Abandoned,11/13/1978,Surface
300399,Crisp Pit,,,Arkansas,,Crisp Pit,Construction Sand and Gravel,Abandoned,8/20/1991,Surface
300401,Hampton Plant,,,Arkansas,,Hampton Plant,Construction Sand and Gravel,Abandoned,9/16/1983,Surface
300404,Beauchamp Pit & Plant,,,Arkansas,,Beauchamp Pit & Plant,Construction Sand and Gravel,Abandoned,6/11/1984,Surface
300409,Pyatt Sand Plant,,,Arkansas,,Pyatt Sand Plant,Construction Sand and Gravel,Abandoned,7/27/1994,Surface
300413,Current View Mining,,,Arkansas,,Current View Mining,Construction Sand and Gravel,Abandoned,4/30/1990,Surface
300414,ST. FRANCIS MATERIAL QUARRY,,,Arkansas,,ST. FRANCIS MATERIAL QUARRY,Construction Sand and Gravel,Abandoned,2/12/1998,Surface
300415,Cram Plant,,,Arkansas,,Cram Plant,Construction Sand and Gravel,Abandoned,10/5/1981,Surface
300418,WHITEHALL PIT BRANCH 13,,,Arkansas,,WHITEHALL PIT BRANCH 13,Construction Sand and Gravel,Abandoned,3/7/2001,Surface
300419,Standard Gravel Pit & Plant,,,Arkansas,,Standard Gravel Pit & Plant,Construction Sand and Gravel,Abandoned,7/26/1979,Surface
300503,Ashley County Court Ashley County P,,,Arkansas,,Ashley County Court Ashley County P,Construction Sand and Gravel,Abandoned,5/21/1982,Surface
300506,Sand Hog Dredge,1501 Port Road,Pine Bluff,Arkansas,71601.0,Sand Hog Dredge,Construction Sand and Gravel,Abandoned,2/17/2010,Surface
300509,Arkansas Sand & Gravel ,5401 Lowland Road,Ozark,Arkansas,72949.0,Arkansas Sand & Gravel ,Construction Sand and Gravel,Abandoned,4/3/2023,Surface
300513,MOBLEY SAND PLANT,,,Arkansas,,MOBLEY SAND PLANT,Construction Sand and Gravel,Abandoned,6/28/1999,Surface
300547,Pit And Plant No 1,,,Arkansas,,Pit And Plant No 1,Construction Sand and Gravel,Abandoned,2/12/1980,Surface
300566,Jonesboro Plant 675,3105 W. Parker Rd,Jonesboro,Arkansas,72403.0,Jonesboro Plant 675,Construction Sand and Gravel,Abandoned,12/18/2019,Surface
300576,Wilton Pit And Plant,,,Arkansas,,Wilton Pit And Plant,Construction Sand and Gravel,Abandoned,7/1/1989,Surface
300600,Mountain Home Plant,4437-1 Highway 5 North,Mountain Home,Arkansas,72654.0,Mountain Home Plant,Construction Sand and Gravel,Abandoned,10/8/2012,Surface
300602,Mississippi River Plant,,,Arkansas,,Mississippi River Plant,Construction Sand and Gravel,Abandoned,3/27/1980,Facility
300607,Hayden'S Gravel Pit,,,Arkansas,,Hayden'S Gravel Pit,Construction Sand and Gravel,Abandoned,1/16/1990,Surface
300609,Paragould Pit,,,Arkansas,,Paragould Pit,Construction Sand and Gravel,Abandoned,6/7/1984,Surface
300645,Newton County Pit,,,Arkansas,,Newton County Pit,Construction Sand and Gravel,Abandoned,5/21/1982,Surface
300672,Natural State Materials & Logistic LLC,2647 Greene 407 Road,Marmaduke,Arkansas,72443.0,Natural State Materials & Logistic LLC,Construction Sand and Gravel,Abandoned,11/22/2021,Surface
300719,Dredge Vii,,,Arkansas,,Dredge Vii,Construction Sand and Gravel,Abandoned,7/16/1981,Surface
300734,Phillips County Pit,,,Arkansas,,Phillips County Pit,Construction Sand and Gravel,Abandoned,5/21/1982,Surface
300743,International Pit And Plant,,,Arkansas,,International Pit And Plant,Construction Sand and Gravel,Abandoned,3/31/1978,Surface
300744,S A M Co,,,Arkansas,,S A M Co,Construction Sand and Gravel,Abandoned,8/17/1979,Surface
300754,Shields Pit & Plant,,,Arkansas,,Shields Pit & Plant,Construction Sand and Gravel,Abandoned,8/21/1979,Surface
300770,Wineland Pit #1,,,Arkansas,,Wineland Pit #1,Construction Sand and Gravel,Abandoned,3/24/1993,Surface
300795,MARION COUNTY GRAVEL CO. INC.,,,Arkansas,,MARION COUNTY GRAVEL CO. INC.,Construction Sand and Gravel,Abandoned,6/7/2001,Surface
300860,Bay Road Materials Pit & Plant,,,Arkansas,,Bay Road Materials Pit & Plant,Construction Sand and Gravel,Abandoned,5/29/1981,Surface
300878,HYMAN PIT AND PLANT,,,Arkansas,,HYMAN PIT AND PLANT,Construction Sand and Gravel,Abandoned,5/9/2000,Surface
300880,Plant & Pit No 1,,,Arkansas,,Plant & Pit No 1,Construction Sand and Gravel,Abandoned,8/12/1986,Surface
300884,MITCHELL PIT & PLANT,,,Arkansas,,MITCHELL PIT & PLANT,Construction Sand and Gravel,Abandoned,1/6/2006,Surface
300888,Woods Gravel Pit,,,Arkansas,,Woods Gravel Pit,Construction Sand and Gravel,Abandoned,8/28/1979,Surface
300890,Dredge Bill Jeffrey Jr.,6511  Hwy 319 West,Conway,Arkansas,72034.0,Dredge Bill Jeffrey Jr.,Construction Sand and Gravel,Abandoned,6/14/2002,Surface
300892,Buffalo River Pit And Plant,,,Arkansas,,Buffalo River Pit And Plant,Construction Sand and Gravel,Abandoned,5/25/1979,Surface
300893,Dr Ray Mine,,,Arkansas,,Dr Ray Mine,Construction Sand and Gravel,Abandoned,11/18/1981,Surface
300913,Hedges Pit,,,Arkansas,,Hedges Pit,Construction Sand and Gravel,Abandoned,5/21/1982,Surface
300914,Hawthorne Pit,,,Arkansas,,Hawthorne Pit,Construction Sand and Gravel,Abandoned,4/14/1994,Surface
300916,White Pit No 1,,,Arkansas,,White Pit No 1,Construction Sand and Gravel,Abandoned,5/21/1982,Surface
300921,Womack Pit,,,Arkansas,,Womack Pit,Construction Sand and Gravel,Abandoned,5/21/1982,Surface
300924,Mississippi County Pit No 2,,,Arkansas,,Mississippi County Pit No 2,Construction Sand and Gravel,Abandoned,5/21/1982,Surface
300929,Weyerhauser Pit No 1,,,Arkansas,,Weyerhauser Pit No 1,Construction Sand and Gravel,Abandoned,5/21/1982,Surface
300930,Weyerhauser Pit No 2,,,Arkansas,,Weyerhauser Pit No 2,Construction Sand and Gravel,Abandoned,5/21/1982,Surface
300936,Pope County Pit,,,Arkansas,,Pope County Pit,Construction Sand and Gravel,Abandoned,5/11/1981,Surface
300939,Mountain View Pit And Plant,19124 hwy 5 north,Mountain View,Arkansas,72560.0,Mountain View Pit And Plant,Construction Sand and Gravel,Abandoned,12/5/2024,Surface
300943,Marion County Pit,,,Arkansas,,Marion County Pit,Construction Sand and Gravel,Abandoned,5/21/1982,Surface
300944,Sturkie Pit,,,Arkansas,,Sturkie Pit,Construction Sand and Gravel,Abandoned,5/21/1982,Surface
300954,Izard County Pit,,,Arkansas,,Izard County Pit,Construction Sand and Gravel,Abandoned,5/21/1982,Surface
300973,Cross County Pit,,,Arkansas,,Cross County Pit,Construction Sand and Gravel,Abandoned,5/21/1982,Surface
301042,Johnson Pit,,,Arkansas,,Johnson Pit,Construction Sand and Gravel,Abandoned,7/16/1981,Surface
301109,Herndon And Bueler Pit No 1,,,Arkansas,,Herndon And Bueler Pit No 1,Construction Sand and Gravel,Abandoned,5/21/1982,Surface
301129,Birdeye Pit,,,Arkansas,,Birdeye Pit,Construction Sand and Gravel,Abandoned,8/2/1984,Surface
301131,Lafevers Sand & Gravel Pit & Plant,,,Arkansas,,Lafevers Sand & Gravel Pit & Plant,Construction Sand and Gravel,Abandoned,6/15/1994,Surface
301133,Lincoln County Road Pit,,,Arkansas,,Lincoln County Road Pit,Construction Sand and Gravel,Abandoned,5/21/1982,Surface
301135,Delight Pit & Plant,,,Arkansas,,Delight Pit & Plant,Construction Sand and Gravel,Abandoned,6/7/1989,Surface
301139,Portable Crusher #1,,,Arkansas,,Portable Crusher #1,Construction Sand and Gravel,Abandoned,6/26/1989,Surface
301144,Drew County Pit,,,Arkansas,,Drew County Pit,Construction Sand and Gravel,Abandoned,5/21/1982,Surface
301150,River Port,,,Arkansas,,River Port,Construction Sand and Gravel,Abandoned,11/2/1989,Surface
301156,Crawford County Pit,,,Arkansas,,Crawford County Pit,Construction Sand and Gravel,Abandoned,8/25/1987,Surface
301158,Jonesboro Pit,,,Arkansas,,Jonesboro Pit,Construction Sand and Gravel,Abandoned,5/21/1982,Surface
301167,Forrest City Pit,,,Arkansas,,Forrest City Pit,Construction Sand and Gravel,Abandoned,7/16/1981,Surface
301168,Cove Creek Pit And Plant,,,Arkansas,,Cove Creek Pit And Plant,Construction Sand and Gravel,Abandoned,5/22/1980,Surface
301172,Mine Creek Plant,,,Arkansas,,Mine Creek Plant,Construction Sand and Gravel,Abandoned,4/19/1979,Surface
301174,Arkansas Pit,,,Arkansas,,Arkansas Pit,Construction Sand and Gravel,Abandoned,10/15/1975,Surface
301175,Stone County Pit,,,Arkansas,,Stone County Pit,Construction Sand and Gravel,Abandoned,5/21/1982,Surface
301181,Putch Pit & Plant,,,Arkansas,,Putch Pit & Plant,Construction Sand and Gravel,Abandoned,7/16/1981,Surface
301195,Jefferson County Gravel Pit,,,Arkansas,,Jefferson County Gravel Pit,Construction Sand and Gravel,Abandoned,5/21/1982,Surface
301196,Lincoln County Pit,,,Arkansas,,Lincoln County Pit,Construction Sand and Gravel,Abandoned,5/21/1982,Surface
301199,Dardanelle Pit,,,Arkansas,,Dardanelle Pit,Construction Sand and Gravel,Abandoned,7/25/1994,Surface
301200,River Sand And Gravel Dredge,,,Arkansas,,River Sand And Gravel Dredge,Construction Sand and Gravel,Abandoned,8/2/1984,Surface
301201,Calhoun County Pit,,,Arkansas,,Calhoun County Pit,Construction Sand and Gravel,Abandoned,5/21/1982,Surface
301202,ROLLING FORK PIT AND PLANT,,,Arkansas,,ROLLING FORK PIT AND PLANT,Construction Sand and Gravel,Abandoned,7/29/2002,Surface
301213,Calhoun County Pit,,,Arkansas,,Calhoun County Pit,Construction Sand and Gravel,Abandoned,5/21/1982,Surface
301231,Whitaker Pit & Plant,,,Arkansas,,Whitaker Pit & Plant,Construction Sand and Gravel,Abandoned,6/23/1989,Surface
301234,Searcy County Pit,,,Arkansas,,Searcy County Pit,Construction Sand and Gravel,Abandoned,5/21/1982,Surface
301236,Lincoln County Sand And Gravel,,,Arkansas,,Lincoln County Sand And Gravel,Construction Sand and Gravel,Abandoned,8/2/1984,Surface
301237,Cleveland County Pit,,,Arkansas,,Cleveland County Pit,Construction Sand and Gravel,Abandoned,5/21/1982,Surface
301241,Quachita County Pit,,,Arkansas,,Quachita County Pit,Construction Sand and Gravel,Abandoned,5/21/1982,Surface
301242,Quachita County Pit,,,Arkansas,,Quachita County Pit,Construction Sand and Gravel,Abandoned,5/21/1982,Surface
301243,Boone County Pit,,,Arkansas,,Boone County Pit,Construction Sand and Gravel,Abandoned,5/21/1982,Surface
301244,Searcy County Road Pit,,,Arkansas,,Searcy County Road Pit,Construction Sand and Gravel,Abandoned,5/21/1982,Surface
301245,Marion County Pit,,,Arkansas,,Marion County Pit,Construction Sand and Gravel,Abandoned,5/21/1982,Surface
301248,Bradley County Pit,,,Arkansas,,Bradley County Pit,Construction Sand and Gravel,Abandoned,5/21/1982,Surface
301250,Cherokee Sand & Gravel LLC,3790 Jackson 4,Bradford,Arkansas,72020.0,Cherokee Sand & Gravel LLC,Construction Sand and Gravel,Abandoned,8/1/2004,Surface
301251,Loe Pit,,,Arkansas,,Loe Pit,Construction Sand and Gravel,Abandoned,5/21/1982,Surface
301261,Burton Mine,,,Arkansas,,Burton Mine,Construction Sand and Gravel,Abandoned,5/6/1981,Surface
301262,Van Buren County Pit,,,Arkansas,,Van Buren County Pit,Construction Sand and Gravel,Abandoned,5/21/1982,Surface
301263,Triangle Gravel Pit And Plant,,,Arkansas,,Triangle Gravel Pit And Plant,Construction Sand and Gravel,Abandoned,7/14/1987,Surface
301266,Turbyfill Pit,,,Arkansas,,Turbyfill Pit,Construction Sand and Gravel,Abandoned,9/8/1986,Surface
301267,Brewer Pit,,,Arkansas,,Brewer Pit,Construction Sand and Gravel,Abandoned,6/3/1980,Surface
301269,Morrison Pit,,,Arkansas,,Morrison Pit,Construction Sand and Gravel,Abandoned,9/8/1986,Surface
301274,Grant County Pit,,,Arkansas,,Grant County Pit,Construction Sand and Gravel,Abandoned,5/21/1982,Surface
301275,Baskins Pit,,,Arkansas,,Baskins Pit,Construction Sand and Gravel,Abandoned,2/24/1981,Surface
301276,Conway County Pit,,,Arkansas,,Conway County Pit,Construction Sand and Gravel,Abandoned,5/21/1982,Surface
301278,Portable Crusher #1,,,Arkansas,,Portable Crusher #1,Construction Sand and Gravel,Abandoned,12/1/1994,Surface
301281,White Oak Creek Pit And Plant,,,Arkansas,,White Oak Creek Pit And Plant,Construction Sand and Gravel,Abandoned,8/8/1980,Surface
301287,Northside Gravel Pit,,,Arkansas,,Northside Gravel Pit,Construction Sand and Gravel,Abandoned,8/23/1980,Surface
301291,Dallas County Pit,,,Arkansas,,Dallas County Pit,Construction Sand and Gravel,Abandoned,5/21/1982,Surface
301298,Reeves Pit,,,Arkansas,,Reeves Pit,Construction Sand and Gravel,Abandoned,5/21/1982,Surface
301305,Daugherty Pit,,,Arkansas,,Daugherty Pit,Construction Sand and Gravel,Abandoned,8/1/1979,Surface
301307,Poinsett County Pit,,,Arkansas,,Poinsett County Pit,Construction Sand and Gravel,Abandoned,5/21/1982,Surface
301308,Parker Pit,,,Arkansas,,Parker Pit,Construction Sand and Gravel,Abandoned,1/14/1980,Surface
301310,Collier Pit And Plant,,,Arkansas,,Collier Pit And Plant,Construction Sand and Gravel,Abandoned,5/27/1981,Surface
301324,Eagle Mills Plant,1 Hwy 79,Eagle Mills,Arkansas,71720.0,Eagle Mills Plant,Construction Sand and Gravel,Abandoned,10/30/2015,Surface
301325,Calhoun County Pit,,,Arkansas,,Calhoun County Pit,Construction Sand and Gravel,Abandoned,5/21/1982,Surface
301326,Garner Pit,,,Arkansas,,Garner Pit,Construction Sand and Gravel,Abandoned,2/16/1983,Surface
301330,Dwyer Pit No 1,,,Arkansas,,Dwyer Pit No 1,Construction Sand and Gravel,Abandoned,2/18/1988,Surface
301333,Pierce Pit And Plant,,,Arkansas,,Pierce Pit And Plant,Construction Sand and Gravel,Abandoned,6/3/1980,Surface
301334,Easton Pit,,,Arkansas,,Easton Pit,Construction Sand and Gravel,Abandoned,6/16/1981,Surface
301335,Hignight,,,Arkansas,,Hignight,Construction Sand and Gravel,Abandoned,5/21/1982,Surface
301338,Clay County Pits,,,Arkansas,,Clay County Pits,Construction Sand and Gravel,Abandoned,5/21/1982,Surface
301350,Rupe Pit,,,Arkansas,,Rupe Pit,Construction Sand and Gravel,Abandoned,5/6/1981,Surface
301351,Potlatch Pit,,,Arkansas,,Potlatch Pit,Construction Sand and Gravel,Abandoned,3/15/1979,Surface
301356,Smith Pit & Plant,,,Arkansas,,Smith Pit & Plant,Construction Sand and Gravel,Abandoned,6/30/1981,Surface
301360,Benson Pit,,,Arkansas,,Benson Pit,Construction Sand and Gravel,Abandoned,8/1/1979,Surface
301363,Mc Entire Pit,,,Arkansas,,Mc Entire Pit,Construction Sand and Gravel,Abandoned,5/29/1981,Surface
301366,Georgia-Pacific Pit,,,Arkansas,,Georgia-Pacific Pit,Construction Sand and Gravel,Abandoned,8/27/1979,Surface
301370,Montgomery County Pit,,,Arkansas,,Montgomery County Pit,Construction Sand and Gravel,Abandoned,5/21/1982,Surface
301379,Madison County Pit,,,Arkansas,,Madison County Pit,Construction Sand and Gravel,Abandoned,5/21/1982,Surface
301381,Ouachita Gravel,,,Arkansas,,Ouachita Gravel,Construction Sand and Gravel,Abandoned,5/23/1994,Surface
301382,Steve Hedges Pit,,,Arkansas,,Steve Hedges Pit,Construction Sand and Gravel,Abandoned,9/30/1977,Surface
